snumat-id,formula,HSE,GGA
SM-10830,In4P6O24Ag6,2.686521,0.946923
SM-17073,Ag12K4S8,2.277803999999999,1.324563
SM-17074,Ag6Se4K2,0.756635,0.0
SM-17846,K2Ag6Te4,0.886081,0.207591
SM-10831,Ag6Nb4K6S16,2.837173,1.953632
SM-10832,Ta4Ag6K6S16,3.194718,2.297443
SM-10833,Ta4Ag6Se16K6,2.669727,1.882529
SM-2998,Li2Ag6O4,1.841594,0.782787
SM-4891,Ag12S4N4O12,2.461094,1.2369269999999999
SM-10834,Ag6Se2N2O6,1.719867,0.552346
SM-4892,Ag6N10O12,3.565115,2.120879
SM-4851,Na2Ag6O4,1.799447,0.710765
SM-17075,Ag12S8Na4,1.8972879999999999,0.9524269999999999
SM-10835,Ag6Tl4P6O24,1.273395,0.058523
SM-3757,Ag6P2O8,1.743059,0.167521
SM-20386,Ag12Sb4O16,0.966061,0.0
SM-17076,Ag3V1O4,2.089914,0.563829
SM-4881,Ag12V4O16,2.109137,0.908547
SM-636,Ag6P22,1.425984,0.779937
SM-17077,Ag6P2S8,2.205975,1.04623
SM-17078,Ag6P2Se8,1.312479999999999,0.363651
SM-10836,Y2Ag6P4S16,2.9851389999999998,1.9212529999999999
SM-10837,Ag6Sn4Si6P12,0.460209,0.232809
SM-17079,Sn2Ag6P14,1.085343,0.4798
SM-17848,Rb2Ag6S4,1.213491,0.307666
SM-17080,Rb2Ag6Se4,0.841507,0.032727
SM-17081,Rb2Te4Ag6,0.9534189999999999,0.25898099999999996
SM-17082,Tl4Ag12S8,1.633434999999999,0.9046259999999999
SM-17083,Sb2Ag6S6,1.716923,0.929681
SM-17084,Sb4Ag12S12,2.233298999999999,1.417745
SM-10838,Ag8Cd2Ge4S14,1.645217,0.5752039999999999
SM-17085,Ag16Ge4O16,1.007318999999999,0.0
SM-10839,Ag8Hg2Ge4S14,1.4048019999999999,0.419257
SM-13311,I4Ag16P4O16,1.837878,0.645521
SM-13092,K4Ag8S6,0.9070299999999991,0.106556
SM-17086,K4Ag8Se6,0.6850710000000001,0.0
SM-10840,Mn2Sb4Ag8S12,2.143973,1.35627
SM-10841,Ag16S4O8N8,1.9819229999999999,0.925952
SM-10842,Te4Ag16S4O16,1.672023,0.8649509999999999
SM-2999,Ag8Si2O8,1.806865,0.689469
SM-15500,Ag16Te4O20,0.805698999999999,0.0
SM-17087,Ag8P4S14,2.794485999999999,1.6350259999999999
SM-17088,Rb4Ag8S6,0.954294,0.138406
SM-20126,Ag10Cu2As6O22,1.923583,0.368587
SM-10843,La1Ba2Ag5S6,2.328891,1.465346
SM-13602,Y1Ba2Ag5S6,2.316321,1.365504999999999
SM-19925,Bi4Ag20O16,2.390619,1.456159
SM-10844,Ag5P1S4Cl2,2.535568,1.319518
SM-10845,Hg4Ag5P8Cl5,2.033874,0.932526
SM-17089,Cs4Se12Ag20,0.53034,0.0
SM-17090,Cs4Te12Ag20,0.56511,0.0
SM-15645,Ag20Ge4O16,1.671092,0.667381999999999
SM-4945,Ag10Hg2Sb2O12,0.572211,0.0
SM-3000,I2Ag10O12,1.033536,0.058595999999999995
SM-10846,Ag10O8P2Se2,1.367863,0.29340099999999997
SM-10847,Ag10O8P2Te2,1.377387,0.39341699999999996
SM-17091,Ag20Si4O16,1.451024,0.481106
SM-17093,Sb2Ag10S8,1.5964809999999992,0.665455
SM-13603,Ag6Mo2Cl1F3O7,3.122620999999999,1.572201999999999
SM-10848,Ag12Cr2Si2O16,0.737362,0.010466999999999999
SM-10849,Ag12S2Ge2O16,0.698811,0.0
SM-19102,Ag6O2,0.10725399999999999,0.0
SM-3001,Ag12Si4O14,1.332624,0.20513499999999998
SM-10850,Ag12S2Si2O16,1.03198,0.020501
SM-2277,Ag7Zr6F31,4.836982,2.781888
SM-18187,Ag14Ta2S12,1.687763,0.743663
SM-17094,Ag16Ge2Se12,0.671720999999999,0.0
SM-17095,Ag16Sn2Se12,0.757444,0.0
SM-10851,Ag9I1Ge2O8,0.554334,0.0
SM-3926,B1Al3N4,4.636373,3.366415
SM-2098,Ba10Al6F38,9.118025,7.003429
SM-10852,Cu4Al4As4O20,4.159026,2.04393
SM-19103,Al1As1,2.153336,1.489566
SM-4326,Al1As1,2.153546,1.489791
SM-10853,K4Na2Al2As4,1.773953,1.066456
SM-12965,Mo2As2Al1Li3O14,4.00795,2.605561
SM-16030,Na6Al2As4,1.593172999999999,0.9093009999999999
SM-14751,Ba12Al4As12,1.248015,0.6511480000000001
SM-14612,Ca12Al4As12,1.311858,0.7083599999999991
SM-10854,As6S10Al2Cl8,3.248365,2.321321
SM-14518,Sr12Al4As12,1.590066,0.960705
SM-10855,Na6Ca6Al2As8,1.552175,0.902245
SM-17096,Li2Al2B28,1.928283,1.270757
SM-14097,Ba2Al2F4O6B2,7.9243559999999995,6.080639
SM-14098,Ba2Al2F4B2O6,7.612058,6.082204
SM-10857,Ba1Al1Ge1D1,1.132928,0.679141
SM-10858,Ba1Al1Si1D1,1.134707,0.690295
SM-14899,Ba4Al4D20,3.621291999999999,2.687474
SM-18151,Ba8Al4D28,3.8889739999999993,2.881764
SM-10860,In4Ba8Al4O20,3.35289,2.036233
SM-14836,Ba12Al4P12,1.308713999999999,0.6795580000000001
SM-14897,Ba12Sb12Al4,0.9834759999999999,0.46456899999999995
SM-10861,La6Al2Be2S14,3.035312,2.189291
SM-14099,Bi2Al2Br12,3.565077999999999,2.569294
SM-10862,Bi4S4Cl16Al4,3.758032,2.872255
SM-10863,Bi4Se4Cl16Al4,3.431199,2.622236
SM-10864,Bi4Te4Cl16Al4,2.8652159999999998,2.174665
SM-2421,Bi6Al6O18,3.959969,2.837758
SM-12966,Bi4Br2Se4Al2Cl8,1.893011,1.141851
SM-12967,Bi8Te8Br4Cl16Al4,1.516246,0.908967
SM-15713,Te8Sb8Br4Cl16Al4,1.133175,0.568388
SM-18470,Br2Al2O8H12,6.234452,4.871337
SM-10865,Al4Br12S4N4,2.706231,1.782602
SM-10866,Br12Se4Al4N4,2.645221,1.814288
SM-6110,Al4Br12,5.270942,4.029907
SM-17097,Cu2Al2Br8,3.820556,2.829613
SM-17098,Se2Br14Al2,3.155131,2.203337
SM-17099,Al2Nb2Br16,2.508346,1.525996
SM-20127,Sc2Al2O2C2,1.229167,0.363436
SM-10867,Sc2Al2O2C2,2.221806,1.220862
SM-14101,Cl4Al2N2C6H16,6.598181,5.2536369999999994
SM-10868,Ca1Al1Si1D1,0.829923,0.325889
SM-10869,Ca4Al4N8Li4,4.019538,2.787939
SM-18472,Al1Ca2S2F2Cl1O12H8,7.135643,5.554661
SM-14102,Ca4Al2F14O2H4,8.893557999999999,6.735944
SM-18202,Ca12Al4N12,3.558871,2.518071
SM-10871,Na6Ca6Al2Sb8,1.002877,0.458572
SM-14398,Sb12Ca12Al4,0.794598,0.290353999999999
SM-17100,Cd2Al2Cl8,3.382704,2.642832
SM-10872,La6Cd2Al2S14,3.42489,2.442212
SM-20579,Al2Ce2O6,3.307839,2.691335999999999
SM-19926,Ce2Al2O6,3.658954,2.967986
SM-14105,Cl2Al2O8H12,6.964871,5.1309379999999996
SM-483,Al4Cl12,6.728762,5.272345
SM-14106,Cu4Cl16Al4,4.527765,3.407475
SM-17101,Cu2Al2Cl8,4.380047,3.331871
SM-10873,S8N4Al4Cl16,3.119265,2.187135
SM-10874,S8N8Al4Cl16,2.212489,1.213528
SM-10875,Sb8Se8Al4Cl16,1.7128700000000001,1.101103
SM-10876,Sb10Se10Al2Cl8,1.832722,1.202957
SM-17102,I2Al2Cl12,3.452698,2.226835
SM-15076,I12Cl24Al4,2.690537,1.7399930000000001
SM-10877,N4S8Cl24Al4,2.883206,1.802821
SM-16112,S2Cl14Al2,3.989362,2.669592
SM-14107,Se2Cl14Al2,2.987178,2.036559
SM-17103,Nb2Al2Cl16,3.208821,2.028455
SM-10878,La6Cr2Al2S14,0.8583259999999999,0.0
SM-13312,Cs4Cu4Al4F24,4.479097,2.307061
SM-14108,Al4D16Cs4,6.028108,4.8883
SM-18372,Cs2Al2F8O4H8,8.472137,6.403445
SM-13313,Cs4Pd4Al4F24,3.669237,0.743379
SM-10879,Cs2Al2N8H16,4.57866,3.160737
SM-17106,Te12Cs4Al4,2.067242,1.287018
SM-18221,Al2Na2Cs4F12,8.961626,6.8081249999999995
SM-14718,Te12Cs12Al4,2.921594,2.158984999999999
SM-10880,Cs12Al2Sb8K6,1.25775,0.6488889999999999
SM-18381,Cs12Al2Sb6,1.044227,0.514270999999999
SM-13314,K4Cu4Al4F24,4.563502,2.357642
SM-4463,Cu1Al1O2,3.355023,2.071301
SM-17107,Cu2Al2O4,3.4235510000000002,2.086201
SM-3919,Cu2Al2O4,3.502186,2.199592
SM-16006,Cu2Al2S4,3.038984,2.16183
SM-17887,Cu2Al2Se4,2.083205,1.281879
SM-17109,Cu2Al2Te4,1.880803999999999,1.265878
SM-10881,Sr1Al1Ge1D1,1.12663,0.607422
SM-10882,Sr1Al1Si1D1,1.080394,0.574812
SM-5361,Al4D12,4.214296,3.152306
SM-14109,Li4Al4D16,5.312943,4.235876
SM-10883,Na2Li1Al1D6,3.787144,2.74987
SM-919,Al1F3,9.697908,7.434368
SM-920,Al6F18,9.874797,7.515478
SM-839,Al3F9,9.7954,7.423995
SM-921,Al2F6,10.022585,7.61189
SM-923,Al2F6,10.05277,7.639498
SM-925,Al16F48,9.688452,7.312503
SM-924,Al10F30,9.753730000000001,7.429848
SM-14110,Mn4Al4F20,6.107873,4.871047
SM-18104,Al4Mn4F20,6.13301,4.899737
SM-14111,Al1Li1K2F6,9.646736,7.383042
SM-14112,K2Al1F6Li1,9.644356,7.389114999999999
SM-14113,K2Al1Na1F6,9.111691,6.907957
SM-14114,Na4K8Al4F24,9.147908000000001,6.920517
SM-10884,Li2Pd2Al2F12,3.994774,1.055062
SM-13315,Rb4Pd4Al4F24,3.584157,0.6983079999999999
SM-14115,Na4Mg2Al2F14,8.969127,6.755448
SM-14116,Na4Mg2Al2F14,8.967614,6.754143
SM-14117,Na4Mg2Al2F14,8.97024,6.7559700000000005
SM-14118,Na4Mg2Al2F14,8.971328999999999,6.756882
SM-14119,Pb6Al2F18O2H4,6.092047,4.671893
SM-18710,Fe8Al8O24,3.615348,2.336546
SM-13316,Y6Fe2Al2S14,3.137348,0.634579
SM-17110,Al1V1Fe2,1.220552999999999,0.0
SM-17111,Li1Al1Ge1,0.464919,0.047250999999999994
SM-14121,Si4Al2O14Li2H2,5.371637,3.460903999999999
SM-14122,Al2S2O10H2,7.7276869999999995,5.6832519999999995
SM-17892,Al1Sr1H3,0.364076,0.0
SM-6115,Al2H6,3.579317,2.483256
SM-14123,Al4Li4H16,5.572689,4.446892
SM-14124,I2Al2O8H12,5.464676000000001,4.332996
SM-10886,Li2Al2K4H12,3.612717,2.5799309999999998
SM-15329,La1Al1H6,3.3587689999999992,2.4748319999999993
SM-17112,Al2Na6H12,3.9877380000000002,2.934711
SM-10887,K2Al2N8H16,4.540174,3.598326
SM-183,Al4I12,4.197041,3.179553
SM-17114,Sb2Al2I12,2.916677,2.187051
SM-17115,Te2I14Al2,2.587967,1.848293
SM-17116,I32Al4P4,2.253915,1.5420829999999999
SM-14125,Al6In6Se18,1.119626,0.6839700000000001
SM-3602,Al4K4O8,5.287889,3.686873
SM-17117,Al2K2O4,4.486168,2.972557
SM-17118,K4Al4Sb16,0.8585179999999991,0.379631
SM-17119,K2Al2Te4,2.483835,1.677772
SM-10888,K4Li2Al2P4,2.684185,1.9516419999999999
SM-10889,K4Na2Al2P4,2.329582,1.577505
SM-2424,K6Al2O6,4.239724,2.796987
SM-17120,K12Al4Se12,3.340181,2.389011
SM-17121,K12Al4Te12,2.9016070000000003,2.131083
SM-10890,K12Al2Sb8Na6,1.28874,0.719607
SM-10891,La6Mg2Al2S14,3.415463,2.428324
SM-10892,La6Mn2Al2S14,3.014137,2.195952
SM-10893,La6Ni2Al2S14,2.536749,2.055486
SM-10895,La6V2Al2S14,2.459211,1.719713
SM-10896,La6Zn2Al2S14,3.461313,2.471621
SM-10897,Na8Al4P8Li4,2.580638,1.894031
SM-10898,Al2P4Li2S12,3.742507,2.71373
SM-18340,Li1Al1Si1,0.519257999999999,0.12020900000000001
SM-17122,Te4Al2Li2,3.130783,2.414548
SM-3927,N16Al8Li24,4.147426,2.977492
SM-18962,Y6Mn2Al2S14,3.042578,2.21608
SM-10899,Mo4V4Al4O28,3.35424,2.293078
SM-1338,Al1N1,5.959914,4.575896
SM-19104,Al2N2,4.707983,3.406647
SM-19105,Al2N2,4.691554,3.39681
SM-1270,Al2N2,5.578156,4.18922
SM-19106,Al1N1,4.553951,3.300065
SM-10900,S12P4Al2Na2,3.720741,2.639114
SM-10901,Na4Sr8Al4P12,0.9647209999999999,0.288977
SM-17124,Na8Al8Se16,3.283779999999999,2.282085
SM-17125,Na2Al2Se4,3.174374,2.210847
SM-17126,Na2Al2Te4,1.9380300000000001,1.225844
SM-17127,P4Al2Na6,2.211055,1.471372
SM-14128,Al4S12Na12,4.2512240000000014,3.164502
SM-17128,Na12Al4Se12,3.413674,2.412329
SM-17129,Na12Al4Te12,2.852661999999999,2.108717
SM-17130,Al1Nb1Ru2,0.226081,0.0
SM-18963,Y6Ni2Al2S14,2.811042,1.987879
SM-19107,Al1O1,-0.054436,0.0
SM-3606,Tl6Al6O12,3.34681,2.178953
SM-14959,Rb6Al2O6,4.017992,2.612866
SM-3272,Al1P1O4,4.895862,2.930002
SM-17132,Al1P1O4,0.862471,0.0
SM-3831,Al3P3O12,0.582433,0.0
SM-10902,Tl4Si4Al4O16,5.082682,3.793886
SM-3002,Al2W2O8,2.290613,1.123838
SM-18280,Al2P2S8,3.744152,2.5696309999999998
SM-17134,P2S8Al2,4.024227,2.835149
SM-16217,P1Al1S4,3.79419,2.6128109999999998
SM-19108,Al1P1,2.326595,1.624884
SM-19109,Al2P2,2.689678,1.958669
SM-637,Al1P1,2.327076,1.625093
SM-17135,Al4Si4P12,0.861939999999999,0.283553
SM-17136,Rb12Al2Sb6,0.772775999999999,0.25790799999999997
SM-18471,Tl8Al8S16,2.6014209999999998,1.895883
SM-19110,Al1Sb1,1.875019,1.21879
SM-14356,Al4Sr12Sb12,1.066247999999999,0.533118
SM-17907,Tl2Al2Se4,1.081251,0.532521
SM-17137,Tl8Al8Se16,2.201911,1.551407
SM-17138,Te6Al2Si2,1.83382,1.215064
SM-17139,K6Al4As6,1.956969999999999,1.11578
SM-14957,Ba12Al8As16,1.711641999999999,1.064508
SM-14885,Ca6Al4As8,1.7126320000000002,1.071857
SM-14495,Sr6Al4As8,1.788977,1.143399
SM-14136,Sr1Al2B2O7,6.330872999999999,4.68324
SM-15746,Ba4Al8Ge8,0.032765,0.0
SM-14686,Ba2Al4Te8,2.182369,1.506512999999999
SM-14785,Ba12Al8N16,2.529198,1.5788479999999991
SM-14260,Ba12Al8P16,1.9734500000000001,1.237604999999999
SM-17140,Bi4Al8S16,3.352979999999999,2.658508
SM-14137,Bi4Al8Se16,3.018357,2.267085
SM-12968,Bi4Cu4S6Al4Cl16,2.400109,1.710372
SM-17141,Ti2Al4Br16,2.869409,0.22938699999999998
SM-16195,Mg1Al2C2,2.520752,1.742829
SM-12969,Rh2C8O8Al4Cl14,3.470158,2.012585
SM-14138,Ca2Al4Si4O20H8,7.005287,5.023701000000001
SM-4079,Ca8Al8Sn8O36,4.555531,2.862122
SM-17143,Ge12Ca12Al8,0.054683999999999004,0.0
SM-18459,Ca12Al8N16,3.379163,2.2688800000000002
SM-14314,Ca6Al4N8,3.774883,2.545599999999999
SM-14829,Ca6Al4P8,1.9250999999999991,1.242606
SM-17144,Ca10Al4Sb12,0.598217,0.13566899999999998
SM-17918,Cd1Al2S4,3.857439,2.722357
SM-17145,Cd2Al4S8,3.531374,2.466489
SM-15996,Cd1Al2Se4,2.953237,1.986926
SM-17146,Cd2Al4Se8,2.196484,1.241784
SM-17919,Cd1Al2Te4,2.336457,1.590846
SM-18367,Co2Al4Cl16,4.240625,2.568333
SM-17147,Cu2Al4Cl16,2.760656,1.184987
SM-18161,Ni2Al4Cl16,4.14391,3.114368
SM-17148,Pd2Al4Cl16,3.244535,1.574007
SM-18330,Ti2Al4Cl16,2.900937,0.22302199999999903
SM-18473,V2Al4Cl16,4.408342,3.4038
SM-12970,Nb11Al2K4O20F1,1.134931,0.659608
SM-18133,Fe2Al4S8,1.875383999999999,1.479507
SM-18713,Fe6Al4Si6,1.011507,0.242306
SM-19029,Si4Al2O14Li2H1,3.298499,0.438706
SM-14141,Si2Al2O9H4,6.847053000000001,4.940226
SM-14142,Al4Si4O18H8,6.843156,4.928285000000001
SM-16211,Hg1Al2S4,3.130477,2.079375
SM-17149,Hg2Al4S8,2.334486999999999,1.319377
SM-17924,Hg1Al2Se4,2.291032,1.401464
SM-17150,Hg2Al4Se8,1.232596999999999,0.363297
SM-15995,Hg1Al2Te4,1.7462559999999991,1.062955
SM-17151,Mg1Al2S4,3.073314,2.009828
SM-17928,Mg1Al2S4,3.062862,1.998523
SM-17929,Se4Al2Mg1,1.983487,1.048442
SM-17152,Mg1Al2Se4,1.975335,1.039925
SM-15469,Se5Mg2Al2,2.0295859999999992,1.1307800000000001
SM-17153,Mn2Al4O8,4.486041999999999,3.223252
SM-17154,Mn2Al4S8,3.148453,2.272817
SM-17931,Al2Mn1Te4,1.6322619999999999,1.002967
SM-14977,Sr12Al8N16,2.98568,1.9299019999999991
SM-17155,Na14Al4Sb10,0.731206,0.240945
SM-19112,Al4O6,7.731107,5.852244
SM-1084,Al8O12,7.164394,5.337444
SM-1083,O6Al4,6.710443,4.781655
SM-1126,Al16O24,6.677213,4.832755
SM-19114,O12Al8,0.715098,0.0
SM-19115,O6Al4,6.283692,4.462302
SM-17156,Al4Ti2O10,4.320189,2.767436
SM-5376,Al2Os1,0.9806,0.32543000000000005
SM-17157,S18Al4P6,3.313121,2.279218
SM-14497,Sr6P8Al4,1.964888999999999,1.310200999999999
SM-15798,Pb2Al4S8,3.520647,2.64526
SM-5979,Ru1Al2,0.432674,0.0
SM-268,Al4S6,3.379776,2.453907
SM-429,Al16S24,2.612279,1.690929
SM-17158,Zn2Al4S8,3.395271,2.467956
SM-14913,Al2Zn1S4,0.8730099999999991,0.34499999999999903
SM-1521,Al8Se12,2.77101,1.811014
SM-14870,Se8Sr2Al4,4.004557,3.016444
SM-16043,Zn1Al2Se4,3.183437,2.280468
SM-17159,Zn2Al4Se8,2.481795,1.587598
SM-1409,Al16Te24,2.517248,1.812705
SM-17935,Zn1Al2Te4,2.371072,1.684232
SM-1410,Te10Al4,1.571439,0.924117
SM-17161,Bi10Al6Br24,2.207224,1.6276359999999999
SM-17162,Bi10Al6Cl24,2.3931649999999998,1.820948
SM-20129,Sc6Al6O10C4,1.271108,0.382891
SM-16114,Sc2Al6C6,0.7610479999999991,0.035337
SM-16118,Sc2Al6C6,0.734638999999999,0.0
SM-14512,Y2Al6C6,0.619448999999999,0.0
SM-14144,Al6Si4O20H6,7.398759,5.481019
SM-14145,Si4Al6O20H6,7.408268,5.477262
SM-17164,Al12Te12I4,2.6934649999999998,2.014175
SM-10910,Sr4Al12N16Li4,4.090283,2.914972
SM-6140,Al12Mo4,0.090643,0.0
SM-18415,Ba2Al8Se14,3.379133,2.451289999999999
SM-3661,Bi4Al8O18,3.810564,2.61805
SM-19116,Al4C3,2.1611,1.3076400000000001
SM-19117,Al4C3,2.157612,1.304425
SM-17165,Al8Si2C8,0.034969,0.0
SM-20394,Al10N2C6,1.620881,0.850341
SM-10913,Na2Al10Ti4O24,4.086174,2.53627
SM-4021,Al6N2C3,0.153668,0.040380000000000006
SM-3975,Al6N2C3,0.352107,0.0
SM-10914,Al6O12Cd4S1,4.30166,2.751429
SM-10915,Cd4Al6O12Te1,3.8336069999999998,2.606044
SM-6152,Al12Ge10,0.8792979999999999,0.45047000000000004
SM-10916,Al6O12Sr4Te1,3.813551,2.874187
SM-1398,Te20Al14,2.059806,1.364254
SM-5108,Al8Mo3,0.140491,0.0
SM-4992,Ar1,10.280692,8.622969
SM-4993,Ar2,10.280159,8.617004
SM-14583,Sr14Sn3As12,1.4234229999999999,0.887865
SM-1655,Ba6As28,1.685786,0.0
SM-10922,Au2As2K4S8,1.6211389999999999,0.6993469999999999
SM-17167,Na4Au2As2,0.757571,0.337725
SM-17168,Au2As2O8,3.46267,1.884706
SM-20130,Ba6As2O6B2,2.255554,1.442249
SM-4327,As1B1,1.8595409999999999,1.193382
SM-4324,As2B12,3.469607,2.649788
SM-10924,Ba2F2As2Cd2,1.671993,0.962178
SM-14690,Ba2Cu2As2,0.191836,0.0
SM-15197,Ba2Mn2As2F2,1.939071999999999,1.371128999999999
SM-10925,Ba2F2As2Zn2,0.9615269999999999,0.45546699999999996
SM-10926,Ba4K4As4Se12,2.321607,1.541677
SM-14944,Ba1Li1As1,1.194282999999999,0.574310999999999
SM-18964,Ba4As4V4O24,3.898394,2.680558
SM-10927,Ba8Ga4As4Se20,2.503165,1.750476
SM-15784,Li2Be2As2,1.599482,0.978472
SM-17169,Na2Be2As2,1.9947700000000002,1.289079
SM-4094,Bi2Cd4As2O12,3.4255079999999998,2.024096
SM-10928,Bi4As4Co4O20,3.689544,2.59845
SM-10929,Bi4Cu8As4O24,3.006038,0.957009
SM-20131,Bi2Mn2As2O10,3.471094,2.58171
SM-17170,As2Bi2O8,4.071243,2.735978
SM-4096,Pb4Bi4As4O20,3.592789,2.329929
SM-10930,Hg4Cd4Br4As4,1.725218,0.9414279999999999
SM-10931,Hg12Br4As4O16,2.883472,1.8651039999999999
SM-13605,Br2Hg6S8As2,2.337379,1.449609
SM-13606,Br2Hg6Se8As2,2.017197,1.229076
SM-17171,Ca3As1Br3,2.579041999999999,1.6512200000000001
SM-2132,As2Br6F12,2.939668,1.593998
SM-4414,As4Br12,2.1188919999999998,1.52531
SM-2392,Br20As4F24,2.68916,1.4796989999999999
SM-12971,Cs2As2Se4C4H12,3.278315,2.220115
SM-13607,As2C6H12N2,5.471742,4.301936
SM-13319,Ca4Co4As4O20H4,3.664036,2.265958
SM-12972,Ca4Cu4As4O20H4,3.956969,1.857345
SM-16173,Ca2Cu2As2,0.7525250000000001,0.11449799999999999
SM-12973,Ca4Ni4As4O20H4,4.024344,2.858137
SM-12974,Ca4Zn4As4O20H4,4.39081,3.11076
SM-15759,Ca4As4Li4,1.7941690000000001,1.078150999999999
SM-14826,Rb2As2Ca2,1.9656079999999991,1.292989
SM-1644,Ca6As6,0.327781,0.0
SM-14544,I1As1Ca2,2.287013,1.5511110000000001
SM-1645,As2Ca4,0.47071599999999997,0.0
SM-18196,Ca3As1Cl3,2.8082540000000003,1.823492
SM-16129,Ca3N1As1,1.486790999999999,0.678164
SM-17172,As4Ca12N4,1.653944,0.8268000000000001
SM-16137,Cd2As2K2,0.735105,0.140021
SM-10932,Cd4As4S12Na4,2.839843,1.887832
SM-17173,Cd4Na4As4,0.10495299999999999,0.0
SM-4328,Cd8As8,0.800084,0.185916
SM-17175,Cl8Cd8As4,1.846369999999999,1.061785
SM-10933,Cd8As4O16F4,3.39319,1.676215
SM-17176,Cd12As4Cl12,2.354521,1.4392289999999999
SM-10934,Nb2Cl26As2P2,3.217653,2.287872
SM-10935,Sb2Cl26As2P2,2.971939,1.93155
SM-10936,Ta2Cl26As2P2,3.832888,2.629029
SM-10937,Co8As4Cl4O16,4.159088,2.683688
SM-10938,Cu4As2Cl2O8,3.02921,1.001013
SM-10939,Hg12Cl4As4O16,3.153991,2.058358
SM-13608,Cl2Hg6S8As2,2.219077999999999,1.339571
SM-1788,As4F12Cl8,4.752707,2.828046
SM-17177,Hg8As4Cl8,2.089296,1.237938
SM-17178,As4Cl12O4,3.869446,2.410055
SM-484,As4Cl12,4.887025,3.761162
SM-626,As2Cl10,2.661599,1.313155
SM-15710,Sr4Co4As4O20H4,3.7815939999999992,2.24431
SM-10941,Li4Co4As4O16,3.67756,2.302838
SM-17959,Co4As4S4,1.673282,0.833653
SM-17179,Co4As4S4,1.672478,0.8390489999999999
SM-17180,Co8Se8As8,1.016387,0.343078
SM-4694,Cr6As6O24,3.833303,2.204594
SM-4679,Cr8As8O32,3.733113,2.175372
SM-15987,Cs8Se16As8,2.068337,1.399599
SM-14669,Cs8As8Se16,2.037158,1.376238
SM-4329,As18Cs18,1.291991,0.607366
SM-17181,Cs8As4Te12,0.6055090000000001,0.301394
SM-10944,Cs12Se20Ge4As4,2.637075,1.772939
SM-10945,Cs6Nb4As2Se22,1.862228,1.124944
SM-17182,Cs12As4Se16,2.274952,1.2993649999999999
SM-1646,As6Cs18,0.34036000000000005,0.0
SM-15657,As2Cu2F14,4.765879,2.543472999999999
SM-12975,As8Cu8Zn8O40H8,3.94624,1.93333
SM-15817,Cu2K4As2,1.746809,1.09177
SM-17960,Mn4Cu4As4,0.45847000000000004,0.066064
SM-17183,Cu2Na4As2,1.289488,0.860563
SM-20132,Pb2Cu2As2O8,3.113925,2.056132
SM-13320,Tl4Cu4As4O16,3.436032,1.058524
SM-10948,Tl4As2Cu2O8,2.617543,1.70902
SM-10949,Tl8Cu4As4O16,2.538062,1.649726
SM-10950,Pb4As4Cu4S12,1.714117,1.044544
SM-17184,Cu4As4S4,0.5779740000000001,0.086606
SM-17961,Cu4As4S4,0.578579,0.08752599999999999
SM-17185,Cu1As1Se2,0.5757689999999991,0.32534399999999997
SM-14500,Sr2As2Cu2,0.7583659999999991,0.24238500000000002
SM-10952,As4Cu8K4S12,2.159953,1.43394
SM-17186,As2Cu6S8,0.9561779999999991,0.240142
SM-20574,As1Cu3Se4,0.049600000000000005,0.0
SM-10953,As2Cu8S8K2,2.330067,1.627197
SM-13609,Xe2As2S2F22N2H2,4.195956000000001,2.531669
SM-2133,I4As4F48,2.7389609999999998,0.680582
SM-10954,Xe6As2F24Li2,4.416602,2.762341
SM-18103,Sr2F2As2Mn2,1.8983160000000001,1.339137
SM-10956,Sr2F2As2Zn2,1.467041,0.914581
SM-840,As4F12,6.769411,5.310582
SM-10957,As2F10S8N8,2.455939,1.72391
SM-955,As2F10,7.001308,4.551216
SM-13610,As2F12O2H6,7.305293,4.818524
SM-10958,I2Se12As2F12,2.266305,1.461651
SM-2134,I6As2F12,2.38596,1.3219779999999999
SM-20396,I20As4F24,2.285688,1.279169
SM-10959,As1F6N1O2,5.231202,2.868992
SM-10960,S2N1As1F6,3.167052,2.575922
SM-18219,Hg4As4F28,4.239085999999999,2.382968
SM-1796,Kr4As4F28,4.679532,2.477038
SM-20133,Li4Fe4As4O16,2.4900729999999998,1.902739
SM-18716,As6Fe6O24,3.063724,1.788748
SM-18247,Fe4As4O16,3.959216999999999,2.448707
SM-16059,Fe4As4Te4,1.5568790000000001,0.640679
SM-3281,Ga3As3O12,4.840491,2.977586
SM-19118,Ga1As1,0.9548979999999999,0.18323399999999998
SM-1647,As1Ga1,0.952523,0.1812
SM-15754,Ge8As8Se8,2.235262,1.453316
SM-1648,Ge12As12,0.648635,0.132596
SM-12976,Hg4As4Zn4O20H4,2.981224,1.542789
SM-10962,Mn8As4O20H4,2.758778,1.646337
SM-10963,Pb2As2O8H2,4.302123,2.9628959999999998
SM-13611,Sr4Zn4As4O20H4,4.5498840000000005,3.22124
SM-13612,Te4As4O20H4,4.436191,3.079777
SM-13613,Te4As4O20H4,4.597122,3.130457
SM-10964,As4Zn8O20H4,3.897368,2.667483
SM-10965,In2As2O10H4,3.797713,1.997647
SM-10966,Mn2As2O10H4,3.05986,1.481238
SM-13614,Na2Zn2As2O12H8,5.038712,3.295256
SM-13616,Hg2As2O6,2.601395,1.240243
SM-10967,Tl4Hg4As4S12,2.2707,1.442578
SM-10968,Tl4Hg4As4S12,0.9080729999999999,0.124343
